water_depth_mm,forecast_precip_mm,Q_action0,Q_action1,Q_action2
142.0408163265306,342.8571428571429,1.5127508640289307,1.5072779655456543,1.466977834701538
142.0408163265306,391.8367346938776,1.3709568977355957,1.3633592128753662,1.3238420486450195
142.0408163265306,440.81632653061223,1.2291638851165771,1.2194418907165527,1.1807078123092651
146.9387755102041,0.0,1.536178469657898,1.4911590814590454,1.4486280679702759
146.9387755102041,48.9795918367347,1.713270902633667,1.596029281616211,1.5605098009109497
146.9387755102041,97.9591836734694,1.7087321281433105,1.5942198038101196,1.5590764284133911
146.9387755102041,146.9387755102041,1.680388331413269,1.5784276723861694,1.5427906513214111
146.9387755102041,195.9183673469388,1.6520451307296753,1.5626360177993774,1.526505470275879
146.9387755102041,244.89795918367346,1.6237918138504028,1.556195855140686,1.519129991531372
146.9387755102041,293.8775510204082,1.5880179405212402,1.5754125118255615,1.5358682870864868
146.9387755102041,342.8571428571429,1.4462244510650635,1.4314944744110107,1.3927334547042847
146.9387755102041,391.8367346938776,1.3044304847717285,1.2875763177871704,1.2495983839035034
146.9387755102041,440.81632653061223,1.1626373529434204,1.143658995628357,1.106464147567749
151.83673469387756,0.0,1.472435474395752,1.4206050634384155,1.379801630973816
151.83673469387756,48.9795918367347,1.6495282649993896,1.5254757404327393,1.491683840751648
151.83673469387756,97.9591836734694,1.6304377317428589,1.515119194984436,1.481171727180481
151.83673469387756,146.9387755102041,1.6020941734313965,1.499327301979065,1.4648864269256592
151.83673469387756,195.9183673469388,1.5737512111663818,1.4835354089736938,1.4486013650894165
151.83673469387756,244.89795918367346,1.545407772064209,1.46774423122406,1.4323164224624634
151.83673469387756,293.8775510204082,1.5174651145935059,1.4934340715408325,1.4555528163909912
151.83673469387756,342.8571428571429,1.3796985149383545,1.3557122945785522,1.3184901475906372
151.83673469387756,391.8367346938776,1.2379041910171509,1.2117934226989746,1.1753544807434082
151.83673469387756,440.81632653061223,1.0961110591888428,1.0678761005401611,1.0322201251983643
156.73469387755102,0.0,1.4086922407150269,1.3500508069992065,1.3109753131866455
156.73469387755102,48.9795918367347,1.5804862976074219,1.451809287071228,1.4195514917373657
156.73469387755102,97.9591836734694,1.5521434545516968,1.4360183477401733,1.4032671451568604
156.73469387755102,146.9387755102041,1.5237998962402344,1.4202265739440918,1.3869819641113281
156.73469387755102,195.9183673469388,1.495456576347351,1.4044349193572998,1.3706966638565063
156.73469387755102,244.89795918367346,1.4671134948730469,1.388643741607666,1.3544121980667114
156.73469387755102,293.8775510204082,1.4390254020690918,1.3993197679519653,1.3633441925048828
156.73469387755102,342.8571428571429,1.3131722211837769,1.2799291610717773,1.244246244430542
156.73469387755102,391.8367346938776,1.1713777780532837,1.1360106468200684,1.101110577583313
156.73469387755102,440.81632653061223,1.0260995626449585,0.9913063645362854,0.9581133127212524
161.6326530612245,0.0,1.3449491262435913,1.279496669769287,1.242148756980896
161.6326530612245,48.9795918367347,1.5021917819976807,1.3727084398269653,1.3416467905044556
